,lat,lng,name,biz_id,address,type_class,type_name,type_custom,hours
1838,55.735258,37.702059,Копировальня,204597032648,"Россия, Москва, Нижегородская улица, 50",printing services,Копировальный центр,services,пн-пт 09:00–20:00; сб 10:00–17:00
1839,55.704636,37.615785,Eastwood's,8944080870,"Россия, Москва, Духовской переулок, 17, стр. 11",cafe,Кофейня,cafe,"пн-пт 08:30–20:00; сб,вс 09:00–19:00"
1840,55.658215,37.567364,В-Фотостудия,1039722632,"Россия, Москва, улица Каховка, 20, стр. 1",fallback services,Фотоуслуги,services,пн-пт 10:00–18:00; сб 10:00–16:00
1841,55.678112,37.66478,Коломенский,1093487471,"Россия, Москва, проспект Андропова, 23",malls,Торговый центр,malls,"ежедневно, 10:00–22:00"
1842,55.75094,37.59745,Контакт Реал Эстейт,1344354624,"Россия, Москва, Большой Афанасьевский переулок, 36, стр. 1",office service,Элитная недвижимость,services,пн-пт 10:00–20:00
1843,55.719176,37.632925,Your Body,113436049888,"Россия, Москва, Партийный переулок, 1к10",fitness,Фитнес-клуб,sport,"ежедневно, 09:00–22:00"
1844,55.734138,37.619047,Папас Бургерс,32544862388,"Россия, Москва, улица Большая Полянка, 30",cafe,Кафе,cafe,"ежедневно, 11:00–22:00"
1845,55.66009,37.745042,Баскетбольная академия Хаски,142101357421,"Россия, Москва, улица Перерва, 41, корп. 2",fitness,"Спортивный клуб, секция",sport,"пн,ср,пт 16:15–20:00"
1846,55.73098,37.584586,Inside Beauty,244930826775,"Россия, Москва, Языковский переулок, 2",spa,Косметология,beauty,"ежедневно, 10:00–22:00"
1847,55.737921,37.657949,Салон красоты Сальвадоре,1154484598,"Россия, Москва, Воронцовская улица, 19А, стр. 1",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
1848,55.684612,37.568939,Пальчики,1748389972,"Россия, Москва, улица Кедрова, 10/16",spa,Ногтевая студия,beauty,"ежедневно, 10:00–22:00"
1849,55.735423,37.70119,La Cruz,179124887567,"Россия, Москва, Нижегородская улица, 50",fitness,"Спортивный клуб, секция",sport,пн-ср 08:00–22:00; вс 08:00–00:00
1850,55.704171,37.616247,Агентство недвижимости Аркаса-Групп,1036902609,"Россия, Москва, Духовской переулок, 17, стр. 1",office service,Агентство недвижимости,services,пн-пт 10:00–20:00
1851,55.711137,37.599747,Tori,1306890972,"Россия, Москва, 3-й Донской проезд, 1",spa,Косметология,medicine,"ежедневно, 10:00–22:00"
1852,55.680345,37.716188,AcroFamily Акробатика для всей семьи,169861033215,"Россия, Москва, улица Гурьянова, 30",fitness,"Спортивный клуб, секция",sport,вт 16:00–21:00; ср 18:00–21:00; чт 16:00–21:00; пт 18:00–21:00; вс 17:00–20:00
1853,55.73848,37.722406,Центр-Принт,20829256033,"Россия, Москва, Авиамоторная улица, 65, стр. 1",printing services,Типография,services,пн-пт 10:00–18:00
1854,55.749633,37.537434,Wellness Club Nebo,1323821923,"Россия, Москва, Пресненская набережная, 12",swimming pool,Бассейн,sport,"ежедневно, 08:00–22:30"
1855,55.705351,37.600269,ForTwine Club,59837698761,"Россия, Москва, 5-й Донской проезд, 15, стр. 7",fitness,"Спортивный клуб, секция",sport,вт 16:00–20:00; чт 15:30–19:30; сб 16:00–20:00
1856,55.702987,37.53093,Оосинкан айкидо,1321608340,"Россия, Москва, микрорайон Ленинские Горы, 1",fitness,"Спортивный клуб, секция",sport,пн-пт 09:00–21:00
1857,55.687308,37.580955,Патриот,63816915995,"Россия, Москва, улица Гримау, 11А, стр. 1",fitness,"Спортивный клуб, секция",sport,"ежедневно, 09:00–22:00"
1858,55.664137,37.652174,Модуль спортивного развития,1246281158,"Россия, Москва, Коломенский проезд, 14к1",fitness,Спортивный комплекс,sport,"ежедневно, 10:00–19:00"
1859,55.729021,37.558784,Клуб единоборств FireLion,140920739753,"Россия, Москва, Новодевичий проезд, 4",fitness,"Спортивный клуб, секция",sport,"ежедневно, 10:00–22:00"
1860,55.7382,37.67362,ГорМосДом,1891330799,"Россия, Москва, улица Талалихина, 2/1к5",office service,Агентство недвижимости,services,пн-пт 08:00–17:00
1861,55.657007,37.602624,Салон красоты Dl,212929808850,"Россия, Москва, Болотниковская улица, 18",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
1862,55.701268,37.647414,Школа плавания № 1,201981954903,"Россия, Москва, Автозаводская улица, 23А, корп. 4",swimming pool,Бассейн,sport,"ежедневно, 08:00–23:00"
1863,55.728616,37.662829,Нотариус Никитюк Н. Ю,1029880432,"Россия, Москва, улица Крутицкий Вал, 28",office service,Нотариусы,services,"пн-пт 10:00–19:00, перерыв 13:00–14:00; сб 10:00–14:00"
1864,55.69696,37.625639,Coffee Point,198190602586,"Россия, Москва, Новоданиловская набережная, 10",cafe,Кофейня,cafe,пн-чт 08:00–19:00; пт 08:00–18:00
1865,55.748122,37.567884,Футбольный манеж CitySport Европа,1282743774,"Россия, Москва, Украинский бульвар, 9",fitness,Спортивный комплекс,sport,"ежедневно, 08:00–23:00"
1866,55.729028,37.737149,Vista Style,28867291577,"Россия, Москва, Рязанский проспект, 2с1к2Д",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
1867,55.677163,37.566287,Булочные Фокина,57078825942,"Россия, Москва, Нахимовский проспект, 40",confectionary,"Булочная, пекарня",cafe,"ежедневно, 08:00–22:00"
1868,55.706581,37.7491,Багетные работы и фотография,51582680607,"Россия, Москва, Волжский бульвар, 19, корп. 2",malls,Багетные изделия,services,"ежедневно, 09:00–21:00"
1869,55.723138,37.677965,NHL-center Хоккей для взослых,55850224010,"Россия, Москва, Новоостаповская улица, 5, стр. 2",fitness,"Спортивный клуб, секция",sport,пн-пт 06:00–00:00
1870,55.686497,37.546892,Линдерхоф,92551149769,"Россия, Москва, Ломоносовский проспект, 7, корп. 1",bars,"Бар, паб",cafe,"ежедневно, 12:00–00:00"
1871,55.72065,37.599981,Авторские квесты Хокинг,1669930408,"Россия, Москва, Ленинский проспект, 15",fallback fun,Квесты,entertainment,"пн-пт 13:00–23:45; сб,вс 10:00–23:45"
1872,55.680707,37.715821,Sobaki Club,109890849165,"Россия, Москва, улица Гурьянова, 30",fitness,"Спортивный клуб, секция",sport,пн 09:00–23:00; вт-вс 10:00–23:00
1873,55.704823,37.497495,Right Side,90750361487,"Россия, Москва, Мосфильмовская улица, 53",fitness,Фитнес-клуб,sport,"ежедневно, 09:00–21:00"
1874,55.661328,37.509343,Beauty Room,142390594253,"Россия, Москва, Ленинский проспект, 111, корп. 1",spa,Салон красоты,beauty,"ежедневно, 09:00–21:00"
1875,55.730218,37.63243,Нотариус Юлдашев М. Ю,35686724992,"Россия, Москва, Валовая улица, 11/19",office service,Нотариусы,services,"пн-пт 10:00–18:00, перерыв 14:00–15:00"
1876,55.657973,37.565514,Must Have,112498619221,"Россия, Москва, улица Каховка, 33, корп. 1",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
1877,55.741575,37.625571,Фотопроект,175519940800,"Россия, Москва, улица Большая Ордынка, 19, стр. 1",fallback services,Фотоуслуги,services,"пн-пт 09:00–21:00; сб,вс 09:00–20:00"
